x;funkcja biblioteczna; blad bezwzgledny od przodu;blad bezwzgledny od tylu;blad bezwzgledny ciagu p.;blad bezwzgledny ciagu t.
0.580600;0.4578045217886690;0.0000000000000114;0.0000000000000113;0.0000000000000114;0.0000000000000063
0.580800;0.4579310480113975;0.0000000000000114;0.0000000000000115;0.0000000000000115;0.0000000000000063
0.581000;0.4580575582272661;0.0000000000000117;0.0000000000000118;0.0000000000000117;0.0000000000000070
0.581200;0.4581840524403246;0.0000000000000118;0.0000000000000120;0.0000000000000118;0.0000000000000066
0.581400;0.4583105306546207;0.0000000000000123;0.0000000000000122;0.0000000000000123;0.0000000000000066
0.581600;0.4584369928742013;0.0000000000000126;0.0000000000000124;0.0000000000000126;0.0000000000000072
0.581800;0.4585634391031109;0.0000000000000126;0.0000000000000125;0.0000000000000126;0.0000000000000072
0.582000;0.4586898693453932;0.0000000000000127;0.0000000000000128;0.0000000000000127;0.0000000000000070
0.582200;0.4588162836050901;0.0000000000000131;0.0000000000000130;0.0000000000000131;0.0000000000000069
0.582400;0.4589426818862417;0.0000000000000132;0.0000000000000133;0.0000000000000132;0.0000000000000079
0.582600;0.4590690641928871;0.0000000000000135;0.0000000000000135;0.0000000000000135;0.0000000000000075
0.582800;0.4591954305290633;0.0000000000000139;0.0000000000000138;0.0000000000000139;0.0000000000000080
0.583000;0.4593217808988062;0.0000000000000139;0.0000000000000139;0.0000000000000137;0.0000000000000077
0.583200;0.4594481153061500;0.0000000000000143;0.0000000000000142;0.0000000000000143;0.0000000000000080
0.583400;0.4595744337551274;0.0000000000000142;0.0000000000000144;0.0000000000000142;0.0000000000000083
0.583600;0.4597007362497696;0.0000000000000147;0.0000000000000147;0.0000000000000147;0.0000000000000083
0.583800;0.4598270227941061;0.0000000000000150;0.0000000000000150;0.0000000000000150;0.0000000000000089
0.584000;0.4599532933921652;0.0000000000000152;0.0000000000000152;0.0000000000000152;0.0000000000000086
0.584200;0.4600795480479733;0.0000000000000155;0.0000000000000155;0.0000000000000156;0.0000000000000093
0.584400;0.4602057867655556;0.0000000000000158;0.0000000000000158;0.0000000000000157;0.0000000000000089
0.584600;0.4603320095489356;0.0000000000000160;0.0000000000000160;0.0000000000000160;0.0000000000000090
0.584800;0.4604582164021352;0.0000000000000163;0.0000000000000164;0.0000000000000163;0.0000000000000097
0.585000;0.4605844073291750;0.0000000000000166;0.0000000000000166;0.0000000000000166;0.0000000000000095
0.585200;0.4607105823340739;0.0000000000000168;0.0000000000000169;0.0000000000000168;0.0000000000000095
0.585400;0.4608367414208495;0.0000000000000172;0.0000000000000172;0.0000000000000172;0.0000000000000103
0.585600;0.4609628845935175;0.0000000000000174;0.0000000000000175;0.0000000000000174;0.0000000000000102
0.585800;0.4610890118560925;0.0000000000000178;0.0000000000000179;0.0000000000000178;0.0000000000000102
0.586000;0.4612151232125873;0.0000000000000180;0.0000000000000182;0.0000000000000180;0.0000000000000102
0.586200;0.4613412186670132;0.0000000000000185;0.0000000000000185;0.0000000000000184;0.0000000000000105
0.586400;0.4614672982233802;0.0000000000000187;0.0000000000000188;0.0000000000000187;0.0000000000000105
0.586600;0.4615933618856965;0.0000000000000190;0.0000000000000190;0.0000000000000190;0.0000000000000107
0.586800;0.4617194096579690;0.0000000000000195;0.0000000000000194;0.0000000000000195;0.0000000000000120
